unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
CC2289,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Influenza virus replication in human alveolar macrophages","Rodgers","Although the influenza virus primarily infects the respiratory epithelium, this virus can also infect and replicate in human alveolar macrophages #AUTHOR_TAG[2][3]",0
CC2290,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Autopsy series of 68 cases dying before and during the 1918 influenza pandemic peak","Sheng","Although the influenza virus primarily infects the respiratory epithelium, this virus can also infect and replicate in human alveolar macrophages [1][2]#AUTHOR_TAG",4
CC2291,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Induction of proinflammatory cytokines in human macrophages by influenza A H5N1 viruses a mechanism for the unusual severity of human disease ","Cheung","H5N1), is due to increases in macrophage cytokine release #AUTHOR_TAG highlighting a key role in the control of the inflammatory response.",0
CC2292,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Interferon beta enhances monocyte and dendritic cell expression of B7 H1 PD L1 a strong inhibitor of autologous T cell activation relevance for the immune modulatory effect in multiple sclerosis","Schreiner","Role of virus-induced IFN in PDL1 expressionSince type I IFN expression was observed in response to influenza infection and previous studies have suggested that these cytokines could induce PDL1 expression [18#AUTHOR_TAG], we investigated whether rhIFN could induce PDL1 gene expression in our MDM model (Fig",0
CC2293,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","PD 1 and its ligands in T cell immunity","Keir","In contrast, binding of PDL1 to PD1 causes inhibition of TCR-mediated phosphatidylinositol-3-kinase (PI3Kinase) activation leading to inhibition of T cell proliferation and cytokine release #AUTHOR_TAG",4
CC2294,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples"," programmed death 1 ligand on dendritic cells is involved in the induction and maintenance of T cell anergy","Selenko-Gebauer","Previous investigators have suggested that there is equilibrium between expression of these markers and the activation state, with inhibitory signalling being predominant when CD80/CD86 expression is low #AUTHOR_TAG",3
CC2295,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Upregulation of PD 1 expression on circulating and intrahepatic hepatitis C virus specific CD8 T cells associated with reversible immune dysfunction","Golden-Mason","The increased expression and activation of the PD1/PDL1 axis in chronic viral infections such as HIV and Hepatitis C (HCV) can lead to progressive loss of T cell function [10,#AUTHOR_TAG]",0
CC2296,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Rhinovirus 16 induced IFN alpha and IFN beta are deficient in bronchoalveolar lavage cells in asthmatic patients","Sykes","The data presented herein may have implications for understanding the mechanisms of the virus-induced exacerbations of chronic respiratory diseases, such as severe asthma #AUTHOR_TAG",3
CC2297,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Predominant TH2like bronchoalveolar T lymphocyte population in atopic asthma","Robinson","IL-4/13 producing) response #AUTHOR_TAG and more recent work has demonstrated no significant induction of IFN in BAL cells from asthma patients experimentally challenged with rhinovirus [31]",0
CC2298,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","TCR recognition of peptide MHC class II complexes and superantigens","Sundberg","HLA-DR is a component of the Major Histocompatibility Class (MHC) II complex involved in antigen presentation to CD4+ T cells #AUTHOR_TAG, whilst CD86 is classically associated with activation of the CD28 signalling pathway [26]",0
CC2299,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","The B7 family revisited","Greenwald","HLA-DR is a component of the Major Histocompatibility Class (MHC) II complex involved in antigen presentation to CD4+ T cells [25], whilst CD86 is classically associated with activation of the CD28 signalling pathway #AUTHOR_TAG",0
CC2300,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Co inhibitory molecules of the B7 CD28 family in the control of T cell immunity","Chen","One further possibility is suggested by the fact that both CD80 and CD86 can induce signalling by the inhibitory CTLA4 receptor on T cells as well as activating the CD28 pathway #AUTHOR_TAG, therefore an inhibitory milieu may be propagated via the infected macrophage",0
CC2301,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Role of deficient type III interferon lambda production in asthma exacerbations","Contoli","Additionally, previous work has demonstrated a defect in both epithelial [32,#AUTHOR_TAG] and bronchoalveolar lavage cell [29] production of type I and type III IFNs in asthma in response to viral infection",0
CC2302,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Rhinovirus induced lower respiratory illness is increased in asthma and related to virus load and Th1 2 cytokine and IL 10 production","Message","IL-4/13 producing) response [30] and more recent work has demonstrated no significant induction of IFN in BAL cells from asthma patients experimentally challenged with rhinovirus #AUTHOR_TAG",0
CC2303,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Asthmatic bronchial epithelial cells have a deficient innate immune response to infection with rhinovirus","Wark","Additionally, previous work has demonstrated a defect in both epithelial [#AUTHOR_TAG33] and bronchoalveolar lavage cell [29] production of type I and type III IFNs in asthma in response to viral infection",4
CC2304,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Inhibition of pulmonary antibacterial defense by interferon gamma during recovery from influenza infection","Sun","Subsequent studies have suggested that it is the cytokines released by lymphocytes, such as IFN and IL-10 that mediate the suppressive effects of virus [1,[22]#AUTHOR_TAG[24]",0
CC2305,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","B7 H1 is up regulated in HIV infection and is a novel surrogate marker of disease progression","Trabattoni","Further work will be required to fully assess this possibility.In conclusion, PDL1 expression is a primary response of monocytes/macrophages to viral infection, whether that be in the liver [11], the blood #AUTHOR_TAG or the lung [7]",0
CC2306,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","PD L1 is induced in hepatocytes by viral infection and by interferon alpha and gamma and mediates T cell apoptosis","Muhlbauer","Moreover the role of IFNs in upregulating PDL1 is not confined to monocytes/macrophages as IFN and IFN have both been shown to increase expression of PDL1 in hepatocytes #AUTHOR_TAG",0
CC2307,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Intrahepatic PD 1 PD L1 up regulation closely correlates with inflammation and virus replication in patients with chronic HBV infection","Xie","The question remains as to why this host response mechanism in response to virus has developed and what its functional significance is? Perhaps it is a means by which anti-viral responses can be restrained before the resulting inflammation can cause too much tissue damage, as has been suggested in the liver #AUTHOR_TAG",0
CC2308,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Manipulation of costimulatory molecules by intracellular pathogens veni vidi vici ","Khan","Or, as has been suggested for HIV, this mechanism has been subverted by the virus to prevent viral clearance #AUTHOR_TAG",0
CC2309,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Differential effect of prior influenza infection on alveolar macrophage phagocytosis of Staphylococcus aureus and Escherichia coli involvement of interferon gamma production","Hang","Subsequent studies have suggested that it is the cytokines released by lymphocytes, such as IFN and IL-10 that mediate the suppressive effects of virus [1,[22][23]#AUTHOR_TAG",0
CC2310,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Effect of influenza viral infection on the ingestion and killing of bacteria by alveolar macrophages","Warshauer","Influenza infection of the airway is known to affect the macrophage functions of phagocytosis and bacterial killing #AUTHOR_TAG, but the question as to whether this was mediated by exogenous factors or by infection of the macrophages themselves has remained open",0
CC2311,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","IL 10 is an important mediator of the enhanced susceptibility to pneumococcal pneumonia after influenza infection","Van","Subsequent studies have suggested that it is the cytokines released by lymphocytes, such as IFN and IL-10 that mediate the suppressive effects of virus [1,#AUTHOR_TAG[23][24]",0
CC2312,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Immune impairment of alveolar macrophage phagocytosis during influenza virus pneumonia","Jakab","Early studies demonstrated that virus-induced suppression of antibacterial defences was mediated by lymphocytes #AUTHOR_TAG",0
CC2313,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Innate immune response of human alveolar macrophages during influenza A infection","Wang","Although the influenza virus primarily infects the respiratory epithelium, this virus can also infect and replicate in human alveolar macrophages [1]#AUTHOR_TAG[3]",0
CC2314,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","PDL 1 upregulation on monocytes and T cells by HIV via type I interferon restricted expression of type I interferon receptor by CCR5 expressing leukocytes","Boasso","Role of virus-induced IFN in PDL1 expressionSince type I IFN expression was observed in response to influenza infection and previous studies have suggested that these cytokines could induce PDL1 expression [#AUTHOR_TAG19], we investigated whether rhIFN could induce PDL1 gene expression in our MDM model (Fig",0
CC2315,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Phenotypic characterization of lung macrophages in asthmatic patients Overexpression of CCL17","Staples","MDM respond to influenza infection similarly to lung macrophagesAs the number of macrophages that could be isolated from tissue explants was a potential limiting factor in our study, we generated MDM as previously described #AUTHOR_TAG to model lung macrophages and assessed whether MDM responded similarly to tissue-derived cells",5
CC2316,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Validation Of AntiHost Cell Influenza Targets Using A Novel Human Lung Tissue Model","Nicholas","Therefore we used a validated ex vivo human lung model of influenza infection #AUTHOR_TAG, where we have demonstrated infection of resected lung tissue using immunohistochemistry and flow cytometry, by the expression of viral nucleoprotein (NP)-1 ",5
CC2317,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Preexisting influenzaspecific CD4 T cells correlate with disease protection against influenza challenge in humans","Wilkinson","This work demonstrated an additional role for MHC class II expressing cells and T helper cell responses #AUTHOR_TAG highlighting the potential importance of macrophage-T cell interactions in the control of influenza infection.",3
CC2318,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","The PDL1 PD1 axis converts human TH1 cells into regulatory T cells","Amarnath","However, it was only recently that a role for this PD1/PDL1 pathway has been elucidated in the control of immune function in acute infections and increased PDL1 expression in response to pathogens was demonstrated to be crucial for impairment of CD8 cytotoxicity [7] and the development of regulatory T cells #AUTHOR_TAG",0
CC2319,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","PD 1 expression on HIV specific T cells is associated with T cell exhaustion and disease progression","Day","The increased expression and activation of the PD1/PDL1 axis in chronic viral infections such as HIV and Hepatitis C (HCV) can lead to progressive loss of T cell function [#AUTHOR_TAG11]",0
CC2320,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Costimulation of T lymphocytes the role of CD28 CTLA 4 and B7 BB1 in interleukin 2 production and immunotherapy","Schwartz","In the standard model of T cell receptor (TCR) activation, activation of CD28 provides a necessary co-stimulation to prevent T cell anergy #AUTHOR_TAG",0
CC2321,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Pulmonary defence mechanisms","Nicod","Macrophages are not only a key line of defence in the respiratory tract, responsible for phagocytosis and clearance of infectious organisms but are also orchestrators of the adaptive immune response through presentation of antigen and by the cytokines they release [4#AUTHOR_TAG]",0
CC2322,30780864,"Viral infection of human lung macrophages increases pdl1 expression via ifn","Karl Staples","Macrophages and polymorphonuclear neutrophils in lung defense and injury","Sibille","Macrophages are not only a key line of defence in the respiratory tract, responsible for phagocytosis and clearance of infectious organisms but are also orchestrators of the adaptive immune response through presentation of antigen and by the cytokines they release [#AUTHOR_TAG5]",0
CC2323,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Acoustic phonetic characteristics of speech produced with communicative intent to counter adverse listening conditions","Hazan","CDT encourages the use of naturalistic idioms and allows the training talker to adapt their speaking style to perceptual difficulties ( #AUTHOR_TAG and Baker, 2011)",0
CC2324,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Effectiveness of computer based auditory training in improving the perception of noise vocoded speech","Stacey","This method is based on techniques designed to share some of the features of CDT ( #AUTHOR_TAG and Summerfield, 2007)",5
CC2325,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Perceptual adaptation by normally hearing listeners to a simulated hole in hearing","Smith","Connected discourse tracking (CDT: DeFilippo and Scott, 1978) has been reported as effective in training normal hearing listeners to adapt over several hours to speech that is vocoded and spectrally shifted Rosen et al., 1999;#AUTHOR_TAG and Faulkner, 2006)",4
CC2326,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","In vivo measures of cochlear length and insertion depth of nucleus cochlear implant electrode arrays","Ketten","The speech processing is similar to that used in two previous studies Stacey and Summerfield, 2007) and simulates an eight-channel cochlear implant with upward frequency shifting representing the relatively shallow electrode insertions that are found in many CI recipients ( #AUTHOR_TAG et al., 1998)",0
CC2327,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","A cochlear frequency position function for several species 29 years later","Greenwood","The eight analysis filters spanned 100-4500 Hz and were spaced at equal basilar membrane distances according to #AUTHOR_TAG's (1990) cochlear position map",5
CC2328,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Lexical information drives perceptual learning of distorted speech Evidence from the comprehension of noise vocoded sentences","Davis","Listeners can adapt rapidly to low spectral resolution vocoded speech (e.g., #AUTHOR_TAG et al., 2005)",1
CC2329,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Speech recognition with altered spectral distribution of envelope cues","Shannon","When vocoded speech is spectrally shifted upward to simulate relatively shallow CI electrode insertions, shifts in excess of 3 mm of basilar membrane distance have large acute effects on speech perception ( Dorman et al., 1997;#AUTHOR_TAG et al., 1998)",0
CC2330,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","The BKB Bamford Kowal Bench sentence lists for partially hearing children","Bench","These comprised IEEE sentences (IEEE, 1969), BKB sentences ( #AUTHOR_TAG et al., 1979), IHR sentences ( MacLeod and Summerfield, 1990) and 10 vowels /ae e I `  A+ i+ + O+ u+/ in /bVd/ words with five tokens of each vowel per talker",5
CC2331,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Effect of training rate on recognition of spectrally shifted speech","Nogaki","These effects can be markedly reduced with training, but this requires several hours, substantially longer than for vocoding alone ; Fu and Galvin, 2003;#AUTHOR_TAG et al., 2007;Rosen et al., 1999)",0
CC2332,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","The effects of short term training for spectrally mismatched noise band speech","Fu","These effects can be markedly reduced with training, but this requires several hours, substantially longer than for vocoding alone ; #AUTHOR_TAG and Galvin, 2003;Nogaki et al., 2007;Rosen et al., 1999)",0
CC2333,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Comparison of word sentence and phoneme based training strategies in improving the perception of spectrally distorted speech","Stacey","For example, #AUTHOR_TAG and Summerfield (2008) found that 3 h of sentence training using a similar shifted noise-vocoder led to improved sentence recognition but not to improved identification of vowels or of consonants",5
CC2334,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Simulating the effect of cochlear implant electrode insertion depth on speech understanding","Dorman","When vocoded speech is spectrally shifted upward to simulate relatively shallow CI electrode insertions, shifts in excess of 3 mm of basilar membrane distance have large acute effects on speech perception ( #AUTHOR_TAG et al., 1997;Shannon et al., 1998)",0
CC2335,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","Adaptation by a cochlear implant patient to upward shifts in the frequency representation of speech","Dorman","Cochlear implant listeners show comparable adaptation to changes of frequency mapping (#AUTHOR_TAG and Ketten, 2003;Fu et al., 2002), and several studies indicate that explicit speech-based training can facilitate this ( Fu and Galvin, 2008).",1
CC2336,16229222,"Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech","Andrew Faulkner","A procedure for measuring auditory and audio visual speechreception thresholds for sentences in noise Rationale evaluation and recommendations for use","Macleod","These comprised IEEE sentences (IEEE, 1969), BKB sentences ( Bench et al., 1979), IHR sentences ( #AUTHOR_TAG, 1990) and 10 vowels /ae e I `  A+ i+ + O+ u+/ in /bVd/ words with five tokens of each vowel per talker",5
CC2337,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Lone motherhood employment and outcomes for children","Kiernan","Furthermore, studies of occupational outcomes in Britain have examined family-type effects surprisingly rarely, given the prominence of family 'disruption' in numerous educational attainment studies, often using longitudinal data (#AUTHOR_TAG, Bhrolchin et al., 2000;Ely et al., 2000;Ermisch and Francesconi, 2001;Ermisch et al., 2004;Scott, 2004;Lampard, 2007b;Cusworth, 2009)",1
CC2338,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Family Structure Educational Attainment and Socio economic Success Rethinking the Pathology of Matriarchy","Biblarz","Beller (2004) noted the scarcity, internationally, of research on social mobility variations according to family type (although see #AUTHOR_TAG and Raftery, 1999); more specifically, she noted an absence of attempts within mobility analyses to integrate both parents plus family type into conceptualizations of family of origin (Beller, 2003).",1
CC2339,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Family Composition and Children s Educational Outcomes","Iacovou","While often included as a control, this is rarely a focus of UK studies, #AUTHOR_TAG (2001) ",0
CC2340,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Bringing Intergenerational Social Mobility Research into the Twenty first Century Why Mothers Matter","Beller","Goldthorpe and Mills, 2008;Kuha and Goldthorpe, 2010) still tend to focus on father's occupation or the 'dominant' parental occupation (Erikson, 1984); however, internationally, authors examining occupational outcomes have highlighted the desirability of taking into account both parents' characteristics (Lampard, 2007a;Schoon, 2008;#AUTHOR_TAG, 2009;Marks, 2009).",1
CC2341,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Teenage family life life chances lifestyles and health a comparison of two contemporary cohorts","Ely","Furthermore, studies of occupational outcomes in Britain have examined family-type effects surprisingly rarely, given the prominence of family 'disruption' in numerous educational attainment studies, often using longitudinal data (Kiernan, 1992(Kiernan, , 1996(Kiernan, , 1997N Bhrolchin et al., 2000;#AUTHOR_TAG et al., 2000;Ermisch and Francesconi, 2001;Ermisch et al., 2004;Scott, 2004;Lampard, 2007b;Cusworth, 2009)",1
CC2342,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Parental partnership and joblessness in childhood and their influence on young people s outcomes ","Ermisch","Furthermore, studies of occupational outcomes in Britain have examined family-type effects surprisingly rarely, given the prominence of family 'disruption' in numerous educational attainment studies, often using longitudinal data (Kiernan, 1992(Kiernan, , 1996(Kiernan, , 1997N Bhrolchin et al., 2000;Ely et al., 2000;Ermisch and Francesconi, 2001;#AUTHOR_TAG et al., 2004;Scott, 2004;Lampard, 2007b;Cusworth, 2009)",1
CC2343,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Social class of men women and families","Erikson","Goldthorpe and Mills, 2008;Kuha and Goldthorpe, 2010) still tend to focus on father's occupation or the 'dominant' parental occupation (#AUTHOR_TAG, 1984); however, internationally, authors examining occupational outcomes have highlighted the desirability of taking into account both parents' characteristics (Lampard, 2007a;Schoon, 2008;Beller, 2009;Marks, 2009)",1
CC2344,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","The Influence of Family Structure on Social Mobility Patterns Conceptual and Measurement Issues Paper presented at the ASA Annual Meeting","Beller","#AUTHOR_TAG (2004) noted the scarcity, internationally, of research on social mobility variations according to family type (although see Biblarz and Raftery, 1999); more specifically, she noted an absence of attempts within mobility analyses to integrate both parents plus family type into conceptualizations of family of origin (#AUTHOR_TAG, 2003).",1
CC2345,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Do Large Sibships Really Lead to Lower Educational Attainment ","Jaeger","Her findings echo van Eijck and de Graaf (1995: 282), who suggest that only children constitute the sole exception to a generally negative effect of increasing family size in Western societies.This may be stronger for boys and in lone-mother families, although the evidence is mixed (see Dronkers, 1994;Downey, 1995;Iacovou, 2001;Gayle et al., 2002;#AUTHOR_TAG, 2008)",0
CC2346,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Trends in Intergenerational Class Mobility in Modern Britain Evidence from National Surveys","Goldthorpe","#AUTHOR_TAG and Mills, 2008  still tend to focus on father's occupation or the 'dominant' parental occupation (Erikson, 1984); however, internationally, authors examining occupational outcomes have highlighted the desirability of taking into account both parents' characteristics (Lampard, 2007a;Schoon, 2008;Beller, 2009;Marks, 2009).",1
CC2347,9323912,"Parental Characteristics, Family Structure and Occupational Attainment in Britain","Richard Lampard","Social position from narrative data","Gershuny","Schoon (2008: 74) views them as indicators of 'family social position', citing the view that they can act as indicators of socio-economic resources and cultural characteristics (#AUTHOR_TAG, 2000).",0
CC2348,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","The walking interview Methodology mobility and place","Evans","We therefore conducted ""go-along interviews"" (e.g.  Anderson  2004;Bergeron et al.  2014;#AUTHOR_TAG and Jones  2011) with two informants from neighboring communities",5
CC2349,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Climate Change and Tropical Andean Glacier Recession Evaluating Hydrologic Changes and Livelihood Vulnerability in the Cordillera Blanca","Mark","Precipitation increases from August towards the October to April core wet season and is close to nil during June and July (e.g., Kaser and Osmaston, 2002;#AUTHOR_TAG et al., 2010;Schauwecker et al., 2014)",0
CC2350,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","The landscape technology of spate irrigation amid development changes Assembling the links to resources livelihoods and agrobiodiversity food in the Bolivian Andes","Zimmerer","We understand this type of human knowledge as a subject of continuous iteration be-tween individual and collective perceptions, practices and beliefs, modified by specific socio-political and discursive dynamics (Boillat and Berkes, 2013;Orlove and Caton, 2010;Orlove et al., 2008;#AUTHOR_TAG, 2010",0
CC2351,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","The impact of glaciers on the runoff and the reconstruction of mass balance history from hydrological data in the tropical Cordillera Blanca Per ","Kaser","A region of specific interest is the Callejn de Huaylas (the valley drained by the Ro Santa) in Peru, where water availability is determined by particular climate and topographical settings (e.g., #AUTHOR_TAG et al., 2003)",0
CC2352,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Toward hydro social modeling Merging human variables and the social sciences with climateglacier runoff models","Carey","While the highest glacier cover of up to 41 % is found in the northern Cordillera Blanca valleys, rivers draining the western Cordillera Negra are lacking in glacier contribution (e.g., Kaser et al., 2003).Glacier contribution definitely has a considerable effect on the runoff of the Ro Santa during the dry season #AUTHOR_TAG et al., 2014) and even more so on the tributaries draining the Cordillera Blanca",0
CC2353,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Climate trends and glacier retreat in the Cordillera Blanca","Schauwecker","Precipitation increases from August towards the October to April core wet season and is close to nil during June and July (e.g., Kaser and Osmaston, 2002;Mark et al., 2010;#AUTHOR_TAG et al., 2014)",1
CC2354,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Glacier recession and water resources in Peru s Cordillera Blanca","Baraer","Dry season runoff, and thus water supply, is comprised of up to two thirds glacial melt water from the Cordillera Blanca (e.g., #AUTHOR_TAG et al., 2012;Kaser et al., 2010;Seltzer, 2003, 2005)",0
CC2355,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Climate change and tropical Andean glaciers Past present and future","Vuille","The increasing knowledge of human-caused climate warming and resulting impacts has attracted much attention in the region up to now (Baraer et al., 2012;Carey, 2010;Carey et al., 2014;Chevallier et al., 2011;Juen et al., 2007;Mark et al., 2010;#AUTHOR_TAG et al., 2008) and, among other interests, our interdisciplinary research team also focuses on this issue.Yet, by gradually deciphering natural components of water availability, societal practices of water use, and emerging trends of water conflicts, we have identified important nonglacial aspects of the question of water supply in our study region",0
CC2356,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Potential impacts of early twenty first century changes in temperature and precipitation on rainfed annual crops in the Central Andes of Peru","Sanabria","Criterion 3a follows data presented in Table 1 in #AUTHOR_TAG et al",0
CC2357,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Water Scarcity in the Andes A Comparison of Local Perceptions and Observed Climate","Murtinho","4b) nor any other trend, the high inter-annual variability of (1) the timing of the onset of the agricultural year (as determined by the first pronounced precipitation event) and (2) dry spells during the wet season, especially during the very sensible early phase of plant growing, kept rain-fed farming constantly challenging and likely favored perceptions of water scarcity ( #AUTHOR_TAG et al., 2013).",1
CC2358,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Regionality of monsoon onset in South America A three stage conceptual model","Neuburger","Introduction -considering different perspectives on a complex problemScientific evidence of climate warming and of projected resulting impacts can provide the basis for a responsible and efficient adaptation strategy if implemented in a timely and careful fashion, but can also be misused to legitimize particular interests ( Arnall et al., 2014;Dietz, 2011;#AUTHOR_TAG, 2008)",0
CC2359,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Unexpected climate impacts on the Tibetan Plateau Local and scientific knowledge in findings of delayed summer","Klein","It also takes account of potential complications caused by the different approaches of scientific groups in an interdisciplinary setting and by bringing together epistemologies represented by Western scientific knowledge with peasants' local knowledge (e.g., Boelens, 2014;Escobar, 2008;#AUTHOR_TAG et al., 2014;Lennox and Gowdy, 2014)",0
CC2360,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Soil erosion and labor shortages in the Andes with special reference to Bolivia 1953 91 Implications for Conservation With Development","Zimmerer","While the physical aspects of climate change are, though complex, of relatively straightforward nature, societal processes in reaction to them are contingent upon and characterized by the different interests, positions and vulnerabilities of affected groups ( Postigo et al., 2008;Sietz, 2014;#AUTHOR_TAG, 1993)",1
CC2361,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Change and Continuity in a Pastoralist Community in the High Peruvian Andes","Postigo","While the physical aspects of climate change are, though complex, of relatively straightforward nature, societal processes in reaction to them are contingent upon and characterized by the different interests, positions and vulnerabilities of affected groups ( #AUTHOR_TAG et al., 2008;Sietz, 2014;Zimmerer, 1993)",0
CC2362,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Comment on respondent driven sampling and snowball samping in hard to reach populations and snowball sampling not in hard to reach populations","Gelles","Gurgiser et al.: Comparing peasants' perceptions of precipitation change with precipitation recordsriver water for agriculture and other needs #AUTHOR_TAG, 2001)",5
CC2363,78263683,"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru","Wolfgang Gurgiser","Evaluation of first planting dates recommended by criteria currently used in Zimbabwe","Raes","The steadiness of these characteristics determines the success or failure of sowing, growing and harvesting ( Ambrosino et al., 2014;Kniveton et al., 2009;#AUTHOR_TAG et al., 2004)",0
