The Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder: A Model-Based Economic Analysis,WinBUGS A Bayesian modelling framework Concepts structure and extensibility,"Efficacy data were derived from a systematic literature review and NMA of randomised controlled trials (RCTs) of interventions for adults with social anxiety disorder [14]; the NMA, based on a random effects model [22], was conducted within a Bayesian framework using Markov Chain Monte Carlo simulation techniques implemented in WinBUGS 1.4 [#AUTHOR_TAG,24]",5
Defining new SNARE functions: the i-SNARE,V ATPase membrane sector associates with synaptobrevin to modulate neurotransmitter release,"It is extremely interesting a recent report on SNAREs interaction with proteolipid (#AUTHOR_TAG et al., 2010)",0
The Cost Effectiveness of Psychological and Pharmacological Interventions for Social Anxiety Disorder: A Model-Based Economic Analysis,Simultaneous comparison of multiple treatments combining direct and indirect evidence,"This methodology enabled us to consider information from both direct and indirect comparisons between interventions, and allowed simultaneous inference on all treatment options examined in trial pair-wise comparisons while preserving randomisation [#AUTHOR_TAG48]",5
Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?,Euthanasia or physician assisted suicide A survey from the Netherlands,"However, though 34 percent of Dutch general practitioners prefer assisted suicide, only 22 percent offer the two options to the patients requesting assisted dying ( #AUTHOR_TAG et al",1
Isotopic analysis of cyanobacterial nitrogen fixation associated with subarctic lichen and bryophyte species,Associations between arctic cyanobacteria and mosses,"The technique, described in detail by #AUTHOR_TAG et al",5
Psychotherapy and brain plasticity,Cortical representation of animate and inanimate objects in complex natural scenes,"Fairly similar stimuli, for example chairs and shoes (Norman et al., 2006;deCharms, 2008;Poldrack, 2011), or over-riding categories of images such as living or non-living ( #AUTHOR_TAG et al., 2012) can now be recognized from pattern information fMRI (Formisano and Kriegeskorte, 2012) data",0
Evaluation of new spin foam vertex amplitudes,Lieb recoupling theory and invariants of 3 manifolds,This convention is used throughout the rest of the paper.The overall spin network conventions and normalizations used in this paper are those of [#AUTHOR_TAG],5
A Review of Psychometric Data Analysis and Applications,A comparison of ensemble creation techniques Multiple Classifier Systems,"Ensembles aggregate the predictions of a collection of classification models (Breiman, 1996;#AUTHOR_TAG et al., 2004)",0
Sensemaking in business networks: Introducing dottograms to analyse network changes,Stability and change in network relationships,"However, the level of change could also reside in the network itself, affecting the whole business system ( #AUTHOR_TAG and Mattsson, 1987;Havila and Salmi, 2000).",4
Re-conceptualising the space of markets the case of the 2007-9 global financial crisis,Geographies of circulation and exchange constructions of markets,"In particular,as #AUTHOR_TAG &amp; Boeckler (2009) point out, 'socioeconomic' work on markets has 'cast a strong shadow' over the subdiscipline as economic geographers have shared the dissatisfaction of other social scientists outside of economics with neoclassical conceptions of the market",5
The bonding effects of relationship value and switching costs in industrial buyer-seller relationships: An investigation into role differences,The value added by specific investments a framework for managing relationships in the context of value networks,"A buyer-seller relationship can be defined as a non-accidental sequence of market transactions between independent market actors ( #AUTHOR_TAG &amp; Ehret, 2006)",2
Social network and content analysis of the North American Carbon Program as a scientific community of practice,Social Network Analysis Methods and Applications,"Network analysis is a research approach that prioritizes relationships between social units as opposed to focusing on attributes of the individual units themselves (#AUTHOR_TAG and Faust, 1994)",5
"Comparing peasants perceptions of precipitation change with precipitation records in the tropical Callejon de Huaylas, Peru",Climate trends and glacier retreat in the Cordillera Blanca,"Precipitation increases from August towards the October to April core wet season and is close to nil during June and July (e.g., Kaser and Osmaston, 2002;Mark et al., 2010;#AUTHOR_TAG et al., 2014)",1
Everolimus improves behavioral deficits in a patient with autism associated with tuberous sclerosis: a case report,Autism spectrum disorders in tuberous sclerosis pathogenetic pathways and implications for treatment,"It has been demonstrated that hamartin and tuberin bind together to form a biochemical complex that inhibits the mammalian target of rapamycin (mTOR) that controls translation, proliferation, and cell growth ( #AUTHOR_TAG et al, 2010)",4
Reversing autism by targeting downstream mTOR signaling A commentary on Autism-related deficits via dysregulated eIF4E-dependent translational control,The translation repressor 4E BP2 is critical for eIF4F complex formation synaptic plasticity and memory in the hippocampus,"Notably, one pioneering study has identified a mutation in the EIF4E promoter in autism families (Neves-Pereira et al., 2009), implying that deregulation of downstream mTOR signaling (eIF4E) could be a novel mechanism for ASDs.As an eIF4E repressor downstream of mTOR, 4E-BP2 has important roles in synaptic plasticity, learning and memory ( #AUTHOR_TAG et al., 2005;Richter and Klann, 2009)",0
Distilling Pathophysiology from Complex Disease Genetics,A mechanism for gene environment interaction in the etiology of congenital scoliosis,"A recent example of gestational hypoxia modulating the effect of Notch signaling and leading to scoliosis in mice and in human families shows how environmental factors beyond diet can be examined even for congenital disorders (#AUTHOR_TAG et al., 2012)",4
Morpho-syntactic processing of Arabic plurals after aphasia: dissecting lexical meaning from morpho-syntax within word boundaries,Deficits in irregular past tense verb morphology associated with degraded semantic knowledge,"The single mechanism account maintains that one mechanism governs production of both regular and irregular forms ( Bird et al., 2003;Braber et al., 2005;Bybee, 1995;Joanisse and Seidenberg, 1999;Juola and Plunkett, 2000;Lambon Ralph et al., 2005;Marchman, 1993;#AUTHOR_TAG et al., 2001;Rumelhart and McClelland, 1986;Stockall, &amp; Marantz, 2006;Yang, 2000)",0
"Emission-line stars in the LMC: the Armagh survey, and a metacatalogue (Research Note)",VizieR Online Data Catalog,"The situation has gradually improved in recent years, particularly as  #AUTHOR_TAG (Lowell Observatory) has obtained modern identifications, and hence precise astrometry, for the major photographic objective-prism surveys of LMC targets, as one aspect of his extensive and continuing on-line Catalogue of Stellar Spectral Classifications, commonly cited as 'B/mk' (#AUTHOR_TAG 2013)",5
Action and Valence Modulate Choice and Choice-Induced Preference Change,How actions create not just reveal preferences,"The observation that choices express, but also shape our preferences is a consistent finding #AUTHOR_TAG",0
Action and Valence Modulate Choice and Choice-Induced Preference Change,I choose therefore I like preference for faces induced by arbitrary choice,"However, despite this flaw in the literature recent studies replicated choice-induced preference change with experimental designs that account for this artefact [9][10][11]#AUTHOR_TAG[13].",0
The Views and Experiences of Smokers Who Quit Smoking Unassisted. A Systematic Review of the Qualitative Evidence,Motivational factors predict quit attempts but not maintenance of smoking cessation findings from the International Tobacco Control Four Country project,"[#AUTHOR_TAG,54] Motivation has been identified as critical to explaining cessation success.",1
Wandering tales: evolutionary origins of mental time travel and language,Human and animal cognition continuity and discontinuity,"Even chimpanzees, according to #AUTHOR_TAG (2007), ""lack voluntary control of their voice"" (p",1
"On universality of critical behavior in the focusing nonlinear schrodinger, equation elliptic umbilic catastrophe and the tritronquee solution to the painleve-i equation",Ordinary Differential Equations,(5.1) Recall (#AUTHOR_TAG 1944) that an arbitrary solution to this equation is a meromorphic function on the complex  -plane,0
Points in Mental Space: an Interdisciplinary Study of Imagery in Movement Creation,Action observation and acquired motor skills an FMRI study with expert dancers,"Some studies have made use of the motor expertise model to investigate the link between the action execution and action perception network (#AUTHOR_TAG et al. ;Orgs et al., 2008) and motor learning ( Cross et al",5
Social Memory and Ritual Performance,Place and Time Building and Remembrance,"MEMORY AND EMBODIED EXPERIENCE These are questions which have received detailed consideration within archaeology over the last twenty years (for example: Bori, 2010;Bradley, 2002;Jones, 2007;#AUTHOR_TAG et al., 2007a)",0
Coronal Loops: Observations and Modeling of Confined Plasma,Three dimensional Magnetohydrodynamic Modeling of Propagating Disturbances in Fan like Coronal Loops,"In some of these studies, for instance, seismological techniques are used in order to measure flare-induced loop oscillations (Ballai et al., 2011) and waves and flows in active region loops ( #AUTHOR_TAG et al., 2013;Uritsky et al., 2013)",5
Integration of audio-visual information for spatial decisions in children and adults,Regional Differences in Synaptogenesis in Human Cerebral Cortex,"Age improvements in pooling efficiency would be consistent with childhood brain changes including synaptic pruning and myelination (#AUTHOR_TAG &amp; Dabholkar, 1997;Giedd et al., 1999), although their dependence on development of specific cortical or subcortical networks remains to be investigated",3
Wandering tales: evolutionary origins of mental time travel and language,The revolution that wasn t a new interpretation of the origin of modern human behavior,"#AUTHOR_TAG (2000) write of the ""revolution that wasn't,"" suggesting a more gradual rise in technological sophistication from the Middle Stone Age around 250,000-300,000 years ago, and Shea (2011) similarly argues that human technology over the past 200,000 years is characterized by a variability that persists today, rather than by the abrupt appearance of ""modern behavior."" ",1
Identification of damaged proteins in human serum using modified Ehrlich's reagent to target protein-bound pyrroles,Structural Characterization of Pyrrolic Cross links in Collagen Using a Biotinylated Ehrlich s Reagent,"This paper describes a proteomic technique to identify serum proteins susceptible to oxidative and glycation damage using a modified Ehrlich's reagent, first used to investigate pyrrole cross-links in bone collagen #AUTHOR_TAG",5
"Life, hierarchy, and the thermodynamic machinery of planet Earth",Gaia a new look at life on Earth,"The resulting view of the Earth system is then compared to the Gaia hypothesis of James #AUTHOR_TAG [40,#AUTHOR_TAG,30] and the role of human activity in the global work budget is being discussed.",1
Coronal Loops: Observations and Modeling of Confined Plasma,The Sun as an X Ray Star II Using the Yohkoh Soft X Ray Telescope derived Solar Emission Measure versus Temperature to Interpret Stellar X Ray Observations,"Also, the peak of the coronal emission measure of active regions -where the loops are brightest -is above 2 MK, which is best observed in X-rays (e.g., #AUTHOR_TAG et al., 2000;Reale et al., 2009a;Warren et al., 2011).",5
Information of the chassis and information of the program in synthetic cells,Graphite a mimic for DNA and other biomolecules in scanning tunneling microscope studies,"Yet, we need more to recognise life, as drawing our conclusions from the geometry of shapes can be misleading (this happens when an artefact is interpreted as a biological entity's signature (#AUTHOR_TAG and Beebe 1991))",1
Everolimus improves behavioral deficits in a patient with autism associated with tuberous sclerosis: a case report,Loss of Tsc2 in Purkinje cells is associated with autistic like behavior in a mouse model of tuberous sclerosis complex,"Others have also provided evidence that autistic-like behavior can be prevented with mTOR treatment in mouse models of TSC ( Tsai et al, 2012;Talos et al, 2012;#AUTHOR_TAG et al",1
"Episodic eolian sand deposition in the past 4000 years in Cape Cod National Seashore, Massachusetts, USA in response to possible hurricane/storm and anthropogenic disturbances",Sedimentary evidence of hurricane strikes in western Long Island,"Proxy records of hurricane occurrence from coastal overwash timeseries (e.g., Donnelly et al., 2001;#AUTHOR_TAG and Donnelly, 2007) and from marine sediment cores extracted strategically along the Bahama Bank (Williams, 2013) to reflect wave climate indicate heightened hurricane activity in the North Atlantic Ocean between 4900 and 3600, 2500, and 1000, and 600 and 400 years BP ( Mann et al., 2009;Toomey et al., 2013)",0
Prevalence of auditory hallucinations in Norwegian adolescents: Results from a population-based study,Childhood abuse as a risk factor for psychotic experiences,"Childhood trauma has also been shown to increase the risk for having AVH in adult age (Daalman, Diederen, Derks, van Lutterveld, Kahn &amp; Sommer, 2012;#AUTHOR_TAG, Krabbendam, Bak et al., 2004) and may also explain the higher rate of AVH in females as this is more often reported by females ",0
Goal Commitments and the content of thoughts and dreams: basic principles,Stimulus control applications to the treatment of worry,"I am unaware of specific evidence regarding this, but there is suggestive evidence in experiments by #AUTHOR_TAG et al",0
The role of technology for achieving climate policy objectives: overview of the EMF 27 study on global technology and climate policy strategies,Counting only the hits The risk of underestimating the costs of stringent climate policy,"For yet others, it is a matter of assessing whether or not the political process could accept a solution, for example carbon prices might be ""unacceptably high.""We take the approach that it is most useful to report all available model results, since any supposed technical or economic infeasibility can be assessed best in a comparison across model results (see also #AUTHOR_TAG and Tol 2010)",1
A Review of Psychometric Data Analysis and Applications,Learning dispositions and transferable competencies Pedagogy modelling and learning analytics,"A key challenge for learning analytics is the need to develop capability to explore and identify data that will contribute to improving learning models, including data not currently gathered systematically by tertiary education providers (#AUTHOR_TAG &amp; Deakin Crick, 2012;Tempelaar et al., 2013)",4
Everolimus improves behavioral deficits in a patient with autism associated with tuberous sclerosis: a case report,Sirolimus for angiomyolipoma in tuberous sclerosis complex or lymphangioleiomyomatosis,"Clinical trials in TSC populations using everolimus as mTOR inhibitor, have shown promising results regarding epilepsy, skin manifestations, subependymal giant cell astrocytomas (SEGAs), and renal and lung manifestations (#AUTHOR_TAG et al., 2008) and also improved subependymal giant cell astrocytomas (SEGAs), specific brain tumors associated with TSC (Krueger et al, 2010; Jzwiak et al 2012; Curran et al 2012; Franz et al, 2013)",0
Action and Valence Modulate Choice and Choice-Induced Preference Change,Go and no go learning in reward and punishment interactions between affect and effect,"In this regard the findings add to an emerging picture that action expression in itself is relevant for valuation and behavior [16,17,#AUTHOR_TAG,[25][26]",0
Prevalence of auditory hallucinations in Norwegian adolescents: Results from a population-based study,Psychotic like experiences in the general community The correlates of CIDI psychosis screen items in an Australian sample,"Also, we hypothesized that the prevalence of AVH would be influenced by age, with the lowest prevalence in the oldest age group.Finally, socioeconomic variables have been suggested as possible modulatory variables on the expression of PLE (Saha, #AUTHOR_TAG, Varghese &amp; McGrath, 2013;#AUTHOR_TAG, Chant, Andrews &amp; McGrath, 2006)",0
Integration of audio-visual information for spatial decisions in children and adults,Perceptual Decisions Formed by Accumulation of Audiovisual Evidence in Prefrontal Cortex,"The decisions in our study may also (or alternatively) have depended on other cortical mechanisms (Molholm et al., 2002;Martuzzi et al., 2007;#AUTHOR_TAG et al., 2010)",3
"Mobile Termination, Network Externalities, and Consumer Expectations",Network Competition in Nonlinear Pricing,"#AUTHOR_TAG (2003) shows that when subscription demand is elastic, a positive externality surcharge is typically welfare increasing, but that firms would obtain higher profits from below cost termination charges",0
Questions and Answers on the Belgian Model of Integral End-of-Life Care: Experiment? Prototype?,Nebuchadnezzar s dream or the end of a medieval Catholic Church,"Many Catholic intellectuals (e.g., #AUTHOR_TAG 2001) and health care workers (as well as much of the general public) hold individual autonomy and responsibility in the highest esteem",2
Policy and practice in the use of root cause analysis to investigate clinical adverse events: Mind the gap,Power and emotion in organizational learning,"In particular, the way RCA has been translated into practice ignores the idea that learning often stems from the inquiry process itself, not the report; that the inquiry process should not be divorced from the practice of clinical work; that emotions are part and parcel of the organisational learning process (#AUTHOR_TAG, 2001); and that focusing on feasible solutions (a closure orientation) and emphasising consensus reduces the capacity to learn through creativity and divergent thinking (cf",1
"On universality of critical behavior in the focusing nonlinear schrodinger, equation elliptic umbilic catastrophe and the tritronquee solution to the painleve-i equation",Solving Boundary Value Problems for Ordinary Differential Equations in MATLAB with bvp4c,"The code bvp4c distributed with Matlab, see #AUTHOR_TAG et al",5
Social network and content analysis of the North American Carbon Program as a scientific community of practice,Making science useful to decision makers climate forecasts water management and knowledge networks weather,"Understanding how humans both experience and influence the carbon cycle and climate change is critical to the interests of decision makers (Bernabo, 1995;#AUTHOR_TAG and Ingram, 2009), such as those who confer support upon the member agencies of the NACP through funding and other resources.",0
Evaluation of new spin foam vertex amplitudes,4 dimensional BF theory as a topological quantum field theory Letters in Mathematical,"Moreover, for BF theory, quantization and discretization commute #AUTHOR_TAG",0
"Voice, (inter-)subjectivity, and real time recurrent interaction",Foundational issues in enaction as a paradigm for cognitive science from the origin of life to consciousness and writing,"These changes affect not only the way language is used, but the very structure of the consciousness of language users (#AUTHOR_TAG, 2010)",4
Goal Commitments and the content of thoughts and dreams: basic principles,Self regulation of goalsetting turning free fantasies about the future into binding goals,"Thus #AUTHOR_TAG and her colleagues (e.g., #AUTHOR_TAG et al. ) undertook an extensive series of studies on how features of fantasies relate to or influence subsequent reactions in imaginary or actual goal pursuits",1
"Voice, (inter-)subjectivity, and real time recurrent interaction",Conversation and coordinative structures,"Eye movements ( Richardson et al., 2007), postural sway ( #AUTHOR_TAG et al., 2009), and even blinking (Cummins, 2012) have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants",0
Turkish Voter Response to Government Incompetence and Corruption Related to the 1999 Earthquakes,Traffic Fatalities and Public Sector Corruption,"(2007) show that it raises fatalities from earthquakes, and #AUTHOR_TAG et al",4
Comparing live to recorded speech in training the perception of spectrally shifted noise-vocoded speech,Lexical information drives perceptual learning of distorted speech Evidence from the comprehension of noise vocoded sentences,"Listeners can adapt rapidly to low spectral resolution vocoded speech (e.g., #AUTHOR_TAG et al., 2005)",1
Wandering tales: evolutionary origins of mental time travel and language,From monkeylike action recognition to human language an evolutionary framework for neurolinguistics,"The idea that mirror neurons may underlie the evolution of language has been elaborated by a number of authors (e.g., Corballis, 2002;#AUTHOR_TAG, 2005;Rizzolatti and Sinigaglia, 2008)",2
"On universality of critical behavior in the focusing nonlinear schrodinger, equation elliptic umbilic catastrophe and the tritronquee solution to the painleve-i equation",Singularity Theory I Dynamical Systems VI,This codimension 2 singularity is one of the real forms labeled by the root system of the D 4 type in the terminology of #AUTHOR_TAG et al,0
Positioning Mbeya University of Science and Technology in Tanzania in the Systems of Innovation Perspective,Publish and perish IMSMAGAZINESUMMER 30,"On the other hand, in academic arena as discussed in several studies (Clapham, 2005;Jones, 1997;#AUTHOR_TAG, 2012) the phrase ""Publish or perish"" has been used to researchers and academicians to describe the need to publish their research works",1
Hierarchical Parcel-Swapping Representation of Turbulent Mixing. Part 1. Formulation and Scaling Properties,Simulation Modeling and Analysis,"For example, the thinning method #AUTHOR_TAG that is used to sample ODT map occurrences will likewise be advantageous for sampling swap occurrences.",3
Not designed for us - How science museums and science centers socially exclude low income minority ethnic groups,Inclusion and democracy,"In this paper, I have tried to balance describing, analyzing, and representing people and their specific experiences against the problems inherent in such work, not least contributing to constructions of ""others"" (#AUTHOR_TAG, 2000)",0
Exploring the Relationship Between Local Support and the Success of Protected Areas,Local challenges to global agendas conservation economic liberalisation and the pastoralists rights movement in Tanzania,"#AUTHOR_TAG (1995) demonstrates that the rise of civil society organisations opened up a space for pastoralist communities in Tanzania to use democratic and formal challenges against protected areas, which were previously absent",0
Patients Experience of the Outcomes of Engaging in a Broadly Applicable Health Promotion Intervention for Individuals Facing Chronic Illness,Strengths Based Nursing Care Health and Healing for Person and Family,"Interventions based on such work will reflect the philosophical perspective of ""health within illness"", which holds that individuals living with long-term health problems are capable of experiencing health and wellbeing despite their conditions [3]  #AUTHOR_TAG",0
Attribution analysis of high precipitation events in summer in England and Wales over the last decade,Anthropogenic greenhouse gas contribution to flood risk in England and Wales in autumn 2000,Under the assumption of an unchanging relationship between hazard and resulting damage  event probability can be seen as a proxy for risk ( #AUTHOR_TAG et al,0
Indications and selection of MR enterography vs. MR enteroclysis with emphasis on patients who need small bowel MRI and general anaesthesia: results of a survey,Sedation anaesthesia in paediatric radiology,"SB distension with large volumes of orally administered fluids, however, is generally considered a contraindication in GA, or heavy sedation, given the risk of aspiration #AUTHOR_TAG[3][4][5]",0
Diffusion of personalised services among Dutch municipalities: evolving channels of persuasion Paper submitted to Local Government Studies,Escape from the iron cage organizational change and isomorphic pressures in the public sector,"To summarise, what can be witnessed is that, in line with institutional theory ( DiMaggio and Powell, 1983;#AUTHOR_TAG et al., 2009;Lai et al., 2006), all the municipalities reported perceiving persuasive pressure to adopt personalisation measures, both from outside the set of potential adopters (referring to norms to conform to citizens' needs, or to be receptive towards national initiatives) as well as from within the set of potential adopters (referring to the norm to excel in relation to one's peers)",0
Policy and practice in the use of root cause analysis to investigate clinical adverse events: Mind the gap,An organisation with a memory,"This approach to organisational learning is based on the assumption that through determining the underlying causes of adverse events and drawing the necessary lessons, it is possible to prevent their re-occurrence (#AUTHOR_TAG, 2000)",0
"High incidence and increasing prevalence of multiple sclerosis in British Columbia, Canada: findings from over two decades (1991-2010)",Epidemiology of multiple sclerosis in US veterans VII Risk factors for MS,"Similar observations have been made in the past [30]#AUTHOR_TAG[32][33][34], although others have reported either no relationship or a negative association with SES [35].",1
The effect of time-dependent macromolecular crowding on the kinetics of protein aggregation: a simple model for the onset of age-related neurodegenerative disease,The effective hard particle model provides a simple robust and broadly applicable description of nonideal behavior in concentrated solutions of bovine serum albumin and other nonassociating proteins,"The models to be summarized below are based upon highly simplified hard particle representations of molecular size and shape, which have been found useful for semi-quantitative estimation of the effect of crowding upon the free energies, equilibrium, and rate-constants of reactions in crowded solutions [17][18]#AUTHOR_TAG",0
A Constructive Method and a Guided Hybrid GRASP for the Capacitated Multi-source Weber Problem in the Presence of Fixed Cost,A Survey of Solution Methods for the Continuous Location Allocation Problem,"We do not look at the MSWP without fixed costs, but refer the reader to #AUTHOR_TAG et al",0
Points in Mental Space: an Interdisciplinary Study of Imagery in Movement Creation,Functional neuroimaging of the vegetative state,"#AUTHOR_TAG &amp; Coleman (2008), for example, used the detection of neural activity associated with different forms of imagined activity (playing tennis, or walking around one's home) to show that a patient in a vegetative state, who could not respond physically, could respond mentally to oral instructions",5
Goal Commitments and the content of thoughts and dreams: basic principles,Correlates of daydreaming a dimension of self awareness,"Early on, #AUTHOR_TAG and Schonbar (1961) had found that a psychometric, self-report measure of how much graduate students in education daydreamed correlated 0.48 with the degree of creativity the students displayed in their account of an ""actual daydream"" and in a ""spontaneous, original story"" that they wrote",0
Gauge fields for ultracold atoms in optical superlattices,Degenerate Fermi gases of Ytterbium,"At variance with earlier works where alkali atoms were considered, we propose here to use atoms with a long-lived metastable excited state, such as alkaline-earth [27,28,29] or Ytterbium [30,#AUTHOR_TAG] atoms",1
Goal Commitments and the content of thoughts and dreams: basic principles,The allocation of attention to learning of goaldirected actions a cognitive neuroscience framework focusing on the basal ganglia,"Consistent with these findings regarding the processing priority placed on cues related to goals, #AUTHOR_TAG (2012) has presented a neuroscientific model of brain organization and development, based largely on split-brain research, to support the conclusion that attention is controlled by intended actions and, at higher levels of organization, goals",0
Sensemaking in business networks: Introducing dottograms to analyse network changes,Changing network pictures Evidence from mergers and acquisitions Industrial Marketing Management,"Senior personnel changes in organisations; shifts in organisational structures; changes in strategy; as well as acquisitions, mergers and bankruptcies can all cause such change ( Halinen et al., 1999;#AUTHOR_TAG et al., 2007).",1
Reversing autism by targeting downstream mTOR signaling A commentary on Autism-related deficits via dysregulated eIF4E-dependent translational control,Neuroligins determine synapse maturation and function,"NLGN1 is predominantly postsynaptic at excitatory synapses and promotes excitatory synaptic transmission ( #AUTHOR_TAG et al., 2006;Kwon et al., 2012)",0
"Mobile Termination, Network Externalities, and Consumer Expectations",Asymmetric Network Interconnection,#AUTHOR_TAG and Wright (2003) show that in an asymmetric duopoly the large firm always strictly prefers termination charge at cost while the small firm prefers termination charge at cost only if the asymmetry is large,0
"A case of ""order insensitivity""? Natural and artificial language processing in a man with primary progressive aphasia",Classification of primary progressive aphasia and its variants,"Four years previously, he was diagnosed with logopenic PPA ( #AUTHOR_TAG et al., 2011)",0
Goal Commitments and the content of thoughts and dreams: basic principles,Cooperation between the default mode network and the frontal parietal network in the production of an internal train of thought,"conceptually extended by #AUTHOR_TAG et al., 2012)",0
Morpho-syntactic processing of Arabic plurals after aphasia: dissecting lexical meaning from morpho-syntax within word boundaries,The semantics of number in the Arabic noun phrase,"Most roots in Arabic are made up of three consonants which are referred to as triliteral roots or consonantal roots (#AUTHOR_TAG, 2002;Prunet, 2006)",0
Governing the research-care divide in clinical biobanking: Dutch perspectives,Bio objects and the Bio objectification process,"Recent scholarly work within science and technology studies (STS) has sought to develop a series of analytical tools for recognizing how such reconfigurations are taking place, and understanding their implications for current understandings of life ( #AUTHOR_TAG et al",4
Uncomfortable images produce non-sparse responses in a model of primary visual cortex,What is the goal of sensory coding ,models of populations of neurons with properties similar to those found in the visual cortex have been shown to produce sparse responses to natural image inputs #AUTHOR_TAG,4
Glass Production at an Early Islamic Workshop in Tel Aviv,New evidence of the production of 344 raw glass at late Byzantine Apollonia Arsuf Israel,"15), 84 which is a reflection of the association of these components in feldspar or clay minerals in 85 the glassmaking sand ( #AUTHOR_TAG et al., 2004)",1
Identification of damaged proteins in human serum using modified Ehrlich's reagent to target protein-bound pyrroles,Chromatographic evidence for pyrraline formation during protein glycation in vitro and in vivo,The initial stages of many glycation reactions are also mediated by pyrrole intermediates #AUTHOR_TAG and these may progress further to AGE products that may constitute cross-links within and between proteins,0
Defining new SNARE functions: the i-SNARE,Secretory vesicles are preferentially targeted to areas of low molecular SNARE density,"Vesicles do not preferentially target these microdomains.Several mechanisms have been proposed to explain protein clustering in micro-domains and the t-SNARE distribution seems to depend both on lipidic and proteic contributions ( #AUTHOR_TAG et al., 2012)",4
The bonding effects of relationship value and switching costs in industrial buyer-seller relationships: An investigation into role differences,Transaction cost analysis Past present and future applications,"In this study, however, we deem economic theory best suited for our focus on role differences and therefore do not include social-psychological aspects.Switching costs as relationship bonding dimensions can be explained by TCA (#AUTHOR_TAG &amp; Heide, 1997)",0
Evaluation of new spin foam vertex amplitudes,q deformed spin foam models of quantum gravity,"The evaluation of this vertex amplitude is discussed in several papers [8,9,16#AUTHOR_TAG], where variations on the face and edge amplitudes have also been considered.Recently, shortcomings of the BC model have been identified by several authors",2
Intuitive and Reflective Responses in Philosophy,Language Culture and Cognition,"Generalizations with these characteristics are at a higher level of abstraction, and thus closer to the ideal of formal symbolism, in which signs are fully divorced from content (#AUTHOR_TAG, 1981)",0
Not designed for us - How science museums and science centers socially exclude low income minority ethnic groups,Culture class distinction,"Here Thomas draws on his sense of the differences between ""high"" and ""low"" cultural practices, tastes, and class in terms of the forms of knowledge and behaviors that he believes would be more or less valued within an ISE institution (#AUTHOR_TAG et al., 2009;Bourdieu, 1984)",5
Intuitive and Reflective Responses in Philosophy,Representativeness Revisited Attribute Substitution in Intuitive Judgment,Tversky and #AUTHOR_TAG (1974) and others have attempted provide an account of these systematic errors by introducing and characterizing these cognitive strategies,0
Hierarchical Parcel-Swapping Representation of Turbulent Mixing. Part 1. Formulation and Scaling Properties,Mesh adaption for efficient multiscale implementation of one dimensional turbulence,An analogous anomaly arises in ODT and is mitigated by any of several possible 'largeeddy-suppression' methods [1#AUTHOR_TAG] that are likewise applicable to HiPS,0
Patients Experience of the Outcomes of Engaging in a Broadly Applicable Health Promotion Intervention for Individuals Facing Chronic Illness,I Am Not Only a Disease I Am So Much More Patients with Rheumatic Diseases Experiences of an Emotion Focused Group Intervention,A qualitative study described that participants' awareness of emotional and bodily reactions was enhanced after VTP and that awareness of their own strategies and choices in managing their life situations with illness was raised #AUTHOR_TAG,0
Topography discretization techniques for Godunov-type shallow water numerical models: a comparative study,Testing a new two dimensional flood modelling system analytical tests and application to a flood event,"In recent years, they have received applied improvements and have been incorporated into water industry standard software ( #AUTHOR_TAG et al",0
"Episodic eolian sand deposition in the past 4000 years in Cape Cod National Seashore, Massachusetts, USA in response to possible hurricane/storm and anthropogenic disturbances",Magnitude and frequency of extra tropical North Atlantic cyclones a chronology from cliff top storm deposits,"Numerous geomorphic studies along coasts of the European North Atlantic implicate increased storminess in the Holocene with the reactivation of coastal dune system (e.g., Clarke and Rendell, 2009;#AUTHOR_TAG and Hall, 2009)",0
Reliability of Objectively Measured Sedentary Time and Physical Activity in Adults,Methods of measurement in epidemiology Sedentary behaviour,"Thus, besides the study of reliability of SED in older adults [8], to the best of our knowledge, reliability of SED obtained by accelerometry have not been investigated in adults, and should be prioritized #AUTHOR_TAG",0
"Peer review and citation data in predicting university rankings, a large-scale analysis",An alternative to REF2014?,"An ad hoc study by #AUTHOR_TAG also found a moderate to strong correlation between departmental research funding based on the results of the UK's Research Assessment and Evaluation (RAE) exercise conducted in 2008, and departmental h-index",1
Possible Hydrogen Transitions in the UK: Critical Uncertainties and Possible Decision Points,Midlands hydrogen vehicles and filling stations,"Existing trials in the UK suggest that in the absence of appropriate pricing structures or smart controls, consumers are most likely to charge their vehicles at peak times [#AUTHOR_TAG,15], such as when returning from work in the evening",0
Viral infection of human lung macrophages increases pdl1 expression via ifn,Differential effect of prior influenza infection on alveolar macrophage phagocytosis of Staphylococcus aureus and Escherichia coli involvement of interferon gamma production,"Subsequent studies have suggested that it is the cytokines released by lymphocytes, such as IFN and IL-10 that mediate the suppressive effects of virus [1,[22][23]#AUTHOR_TAG",0
